,songName,artistName,lyrics,Verbs,Nouns,Adverbs,Corpus,Word Counts,Unique Word Counts
35,K-K-K-Katy,['Billy Murray'],"Jimmy was a soldier brave and bold
Katy was a maid with hair of gold
Like an act of fate, Kate was standing at the gate
Watching all the boys file on parade
Kate smiled with a twinkle in her eye
Jim said ""M-m-meet you by-and-by!""
That same night at eight
Jim was at the garden gate
Stuttering this song to K-K-K-Kate

K-K-K-Katy, beautiful Katy
You're the only g-g-g-girl that I adore
When the m-m-m-moon shines
Over the cow shed
I'll be waiting at the k-k-k-kitchen door

K-K-K-Katy, beautiful Katy
You're the only g-g-g-girl that I adore
When the m-m-m-moon shines
Over the cow shed
I'll be waiting at the k-k-k-kitchen door

""No one ever looked so nice and neat!""
""No one could be just as cute and sweet!""
That's what Jimmy thought
When the wedding ring he bought
Now he's off to France the foe to meet
Jimmy thought he'd like to take a chance
See if he could make the Kaiser dance
Stepping to a tune
All about the silv'ry moon
This is what they hear in far off France

K-K-K-Katy, beautiful Katy
You're the only g-g-g-girl that I adore
When the m-m-m-moon shines
Over the cow shed
I'll be waiting at the k-k-k-kitchen door

K-K-K-Katy, beautiful Katy
You're the only g-g-g-girl that I adore
When the m-m-m-moon shines
Over the cow shed
I'll be waiting at the k-k-k-kitchen door",stand watch file smile say stutter adore shine shed will wait adore shine shed will wait look could think buy meet think 'd like take see could make step hear adore shine shed will wait adore shine shed will wait,soldier maid hair gold act fate gate boy parade twinkle eye night garden gate song Katy girl cow door Katy girl cow door one wedding ring foe chance dance tune moon Katy girl cow door Katy girl cow door,by when when ever so just as when now all far when when,Jimmy soldier brave bold Katy maid hair gold like act fate Kate stand gate watch boy file parade Kate smile twinkle eye Jim say M m meet night Jim garden gate stutter song K K K Kate K K K Katy beautiful Katy g g g girl adore m m m moon shine cow shed wait k k k kitchen door K K K Katy beautiful Katy g g g girl adore m m m moon shine cow shed wait k k k kitchen door look nice neat cute sweet Jimmy think wedding ring buy France foe meet Jimmy think like chance Kaiser dance step tune silv ry moon hear far France K K K Katy beautiful Katy g g g girl adore m m m moon shine cow shed wait k k k kitchen door K K K Katy beautiful Katy g g g girl adore m m m moon shine cow shed wait k k k kitchen door,232,112
36,Just a Girl That Men Forget (Victor 19131) [Recorded 1923],['Henry Burr'],"1. Dear little girl, they call you a Vamp
A flapper with up-to-date ways
You may shine brightly but just like a lamp
YouÕll burn out one of these days
Then your old fashioned sister will com into view
With a huband and kiddies, but what abou you?

Chorus:
YouÕre the kind of a girl that men forget
Just a toy to enjoy for a while
For when men settle down
They get an old fashioned girl
With an old fashioned smile
And youÕll soon realize youÕre not so wise
When the years bring you tears of regret
When they play ÒHere comes the brideÓ
YouÕll stand outside
Just a girl that men forget

2. Wall flower girl, now dry all those tears
For you wonÕt be left all alone
Some day youÕll find yourself upon a throne
Queen of a sweet little home
And you gay little flapper, youÕll live and youÕll learn
When youÕve gone down the pathway that has no return",call may shine burn will com forget enjoy settle get realize bring play come stand forget dry wonÕt leave find live learn go,girl a flapper date way lamp day sister view huband kiddy chorus kind girl man toy while man girl smile youõll year tear regret girl man flower girl tear day youõll throne home youõll youõll pathway return,up brightly just then abou just when soon so when when outside just now all gay flapper when,1 dear little girl Vamp flapper date way shine brightly like lamp You ll burn day old fashioned sister com view huband kiddy abou chorus You re kind girl man forget toy enjoy man settle old fashioned girl old fashioned smile you ll soon realize you re wise year bring tear regret play Here come bride You ll stand outside girl man forget 2 Wall flower girl dry tear won t leave day you ll find throne Queen sweet little home gay little flapper you ll live you ll learn you ve go pathway return,164,116
37,When I Leave the World Behind (Recorded 1915),['Henry Burr'],"I know a millionaire
Who's burdened down with care
A load Is on his mind
He's thinking of the day
When he must pass away
And leave his world behind
I haven't any gold
To leave when I grow old
Somehow its passed by
I'm very poor but still
I leave a precious will
When i must say goodbye
I leave the sunshine to the flowers
I leave the spring time to the trees
And to the old folk I leave a memory
Of a baby upon their knees
I leave the nighttime to the dreamers
I leave the songbird to the blind
I leave the moon above to those in love
when I leave the world behind, when I leave the world behind
I leave the sunshine to the flowers
I leave the springtime to the trees
And to the old folk I leave a memory
Of a baby upon their knees
I leave the nighttime to the dreamers
I leave the songbird to the blind
I leave the moon above to those in love
When I leave the world behind
When I leave the world behind",know burden think must pass leave leave grow pass leave must say leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave leave,millionaire care load mind day world gold will sunshine flower spring time tree folk memory baby knee nighttime dreamer songbird moon love world world sunshine flower springtime tree folk memory baby knee nighttime dreamer songbird moon love world world,when away when somehow very still when above when behind when above when when behind,know millionaire burden care load mind think day pass away leave world gold leave grow old pass poor leave precious goodbye leave sunshine flower leave spring time tree old folk leave memory baby knee leave nighttime dreamer leave songbird blind leave moon love leave world leave world leave sunshine flower leave springtime tree old folk leave memory baby knee leave nighttime dreamer leave songbird blind leave moon love leave world leave world,188,74
38,There's a Little Blue Star in the Window (WW1 Song) [Victor 18524] [Recorded 1918],['Henry Burr'],"ThereÕs a Little Blue Star in the Window and it Means all the World to Me [Verse] ThereÕs a little blue star in the window, And it means all the world to me
ThereÕs a lad who is true To the Red, White and Blue, And heÕs serving his Flag oÕer the sea. But it does not reflect golden sunshine, Never gleams in the dead of night
In the brightness of day, As the night wears away, It shines with its own holy light. [Refrain] There are stars in the high heavens shining With a promise of hope in their light. There are stars in the field of Old Glory, The emblem of honor and right. But no star ever shone with more brightness, I know, Than the one for my boy oÕer the sea
ThereÕs a little blue star in the window, And it means all the world to me. [Verse] When the sun sinks to rest in the evening And the stars in the darkÕning sky Shine with soft, tender light, Till the heavens are bright, Then a glorious sight greets the eye. But the brightest of stars in the heavens Does not shine with the brilliancy As the little one there In the window--my pray'r For my laddie over the sea. [Refrain]",mean mean serve reflect wear shine shine shine know mean sink rest darkõne greet shine,world verse star window world lad sea sunshine gleam dead night brightness day night light refrain star heaven promise hope light star field emblem honor star brightness boy sea star window world verse sun evening star sky light heaven sight eye star brilliancy one window laddie sea refrain,never away ever when then there,There s Little Blue Star Window mean world verse there s little blue star window mean world There s lad true Red White Blue he s serve Flag o er sea reflect golden sunshine gleam dead night brightness day night wear away shine holy light refrain star high heaven shine promise hope light star field Old Glory emblem honor right star shine brightness know boy o er sea There s little blue star window mean world verse sun sink rest evening star dark ne sky Shine soft tender light till heaven bright glorious sight greet eye bright star heavens shine brilliancy little window pray r laddie sea refrain ,215,122
39,Indianola,['Charlie Robison'],"My little brother was just ten years old
When we hit bad weather and hid in the hole
We could see Texas was only a mile
And oh, little brother, I remember your smile
At Indianola

My dad built a sawmill of cypreses and stone
It was here on Madena that we made our home
The year 1850 and I sent for my girl
Oh Frauline, come meet me in this brand new world
At Indianola

The war they call civil had barely begun
Me and my cousins decided we'd run
Up through Louisianan to meet up with Grant
But one hundred damn rebels shot us there in the sand
At Indianola

They said up in New York, the stock market fell
And the life they was livin' was shot all to hell
But we ain't seen nothin' no different than dust
Sept the wheels on the wagon all covered with rust
At Indianola

And that scrape with old Hitler was over and done
And I wondered if I could kill kin with my gun
But we sat there in Paris in a little cafÃ©
And as they toasted Truman, I drifted away
To Indianola

But it's fifty years later and nobody cares
About some old city that ain't even there
Well, my sons moved to Houston
And they work in the Gulf
With seven days on and seven days off

Well I work for the doctor that bought our old ranch
From first quality federal the foreclosures branch
And he calls me hillbilly and he laughs at my hair
But the cancer will get him if anything's fair

And I'll take his ashes and throw from my boat
As they crossed that ocean I'm going to float
To find me another Indianola
Indianola
Indianola",hit hide could see remember build make send come meet call begin decide 'd run meet shoot say fall shoot be see cover do wonder could kill sit toast drift care be move work work buy call laugh will will take throw cross go float find,brother year weather hole mile brother smile dad sawmill cyprese stone home year girl brand world war cousin damn rebel sand stock market life livin hell nothing dust wheel wagon rust scrape gun year city son day day doctor ranch quality foreclosure branch hair cancer ashe boat ocean,just when only here barely there no over there away later even on off hillbilly,little brother year old hit bad weather hide hole Texas mile oh little brother remember smile Indianola dad build sawmill cyprese stone Madena home year 1850 send girl oh Frauline come meet brand new world Indianola war civil barely begin cousin decide run Louisianan meet Grant damn rebel shoot sand Indianola say New York stock market fall life livin shoot hell be see nothing different dust Sept wheel wagon cover rust Indianola scrape old Hitler wonder kill kin gun sit Paris little caf toast Truman drift away Indianola year later care old city be son move Houston work Gulf seven day seven day work doctor buy old ranch quality federal foreclosure branch call hillbilly laugh hair cancer fair ashe throw boat cross ocean go float find Indianola Indianola Indianola,295,189
40,When Alexander Takes His Ragtime Band to France,['Marion Harris'],"[Verse 1]
WhatÕs that tune I hear? A ringing in my ear
Come on along, come on along, ItÕs a wonderful idea
ItÕs AlexanderÕs band, from down in Dixieland
HeÕs going Òover thereÓ to do his share

[Chorus]
When Alexander takes his ragtime band to France
HeÕll capture evÕry Hun, and take them one by one
Those ragtime tunes will put the Germans in a trance
TheyÕll throw their guns away, hip hip hooray!
And start right in to dance
TheyÕll get so excited theyÕll come over the top
Two step back to Berlin with a skip and a hop
Old Hindenburg will know he has no chance
When Alexander takes his ragtime band to France

[Verse 2]
ThereÕs no time to lose, theyÕll put on dancing shoes
TheyÕll glide away, and slide away
When they hear those weary blues
The goose stepÕs on the wane, the two stepÕs in again
Like they advanced at first, theyÕve just reversed

[Chorus]
When Alexander takes his ragtime band to France
HeÕll capture evÕry Hun, and take them one by one
Those ragtime tunes will put the Germans in a trance
TheyÕll throw their guns away, hip hip hooray!
And start right in to dance
TheyÕll get so excited theyÕll come over the top
Two step back to Berlin with a skip and a hop
Old Hindenburg will know he has no chance
When Alexander takes his ragtime band to France",hear come come go take take will put throw start dance get come will know take lose put slide hear advance reverse take take will put throw start dance get come will know take,verse tune ringing ear idea band share ragtime band capture ragtime tune trance theyõll gun theyõll theyÕll step skip hop chance ragtime band verse time theyÕll dancing shoe theyõll glide blue goose stepõs wane ragtime band capture ragtime tune trance theyõll gun theyõll theyÕll step skip hop chance ragtime band,along along down when away right so back when away away when again first just when away right so back when, verse 1 what s tune hear ringing ear come come It s wonderful idea It s Alexander s band Dixieland He s go over there share Chorus Alexander take ragtime band France He ll capture ev ry Hun ragtime tune Germans trance they ll throw gun away hip hip hooray start right dance they ll excited they ll come step Berlin skip hop Old Hindenburg know chance Alexander take ragtime band France verse 2 There s time lose they ll dancing shoe they ll glide away slide away hear weary blue goose step s wane step s like advance they ve reverse Chorus Alexander take ragtime band France He ll capture ev ry Hun ragtime tune Germans trance they ll throw gun away hip hip hooray start right dance they ll excited they ll come step Berlin skip hop Old Hindenburg know chance Alexander take ragtime band France,238,114
41,Let the Rest of the World Go By,"['Elizabeth Spencer', 'Charles Hart']","With someone like you, a pal good and true
I'd like to leave it all behind and go and find
A place that's known to God alone
Just a spot we could call our own
We'll find perfect peace where joys never cease
Somewhere beneath the stary skies
We'll build a sweet little nest somewhere in the west
And let the rest of the world go by
With someone like you, a pal good and true
I'd like to leave it all behind and go and find
A place that's known to God alone
Just a spot can call our own
And we'll find perfect peace where joys never cease
Out there beneath the stary skies
We'll build a sweet little nest somewhere in the west
And let the rest of the world go by
And let the rest of the world go by",'d like leave go find know could call will find cease will build let go 'd like leave go find know can call will find cease will build let go let go,pal place spot peace joy sky nest rest world pal place spot peace joy sky nest rest world rest world,behind alone just where never somewhere somewhere behind alone just where never out there somewhere,like pal good true like leave find place know God spot find perfect peace joy cease beneath stary sky build sweet little nest west let rest world like pal good true like leave find place know God spot find perfect peace joy cease beneath stary sky build sweet little nest west let rest world let rest world,144,59
42,My Baby Boy,['theAngelcy'],"My baby boy is in the army of disbelief.
My baby boy is in the army of midsummer grief.
Tossing and turning in his bed,
Guessing his own end,
Tossing and turning in his bed,
My baby boy's already dead.
We are a natural disaster,
Shake, mama, shake your head.
We are a natural disaster,
Lost all hope to ever understand
The powers in command here.
Pray for my baby boy.
No bombs to drop and kill them all,
No money paid to charge our souls,
No mind control, no wall,
Just summer, winter, spring and fall.
We are a natural disaster,
Shake, mama, shake your head.
We are a natural disaster,
Lost all hope to ever understand
The powers in command here.
Pray for my baby boy.",toss turn guess toss turn shake lose understand pray drop kill pay charge fall shake lose understand pray,baby boy army disbelief baby boy army grief bed end bed baby boy disaster shake mama head disaster hope power command baby boy bomb money soul mind control wall summer winter spring disaster shake mama head disaster hope power command baby boy,already ever here just ever here,baby boy army disbelief baby boy army midsummer grief toss turn bed guess end toss turn bed baby boy dead natural disaster shake mama shake head natural disaster lose hope understand power command pray baby boy bomb drop kill money pay charge soul mind control wall summer winter spring fall natural disaster shake mama shake head natural disaster lose hope understand power command pray baby boy ,128,66
43,Liberty Bell,['The Peerless Quartet'],"No brainwaves or activity
While the craft is in the air
It's getting dark, it's getting light
We are sitting in a chair
We have fastened every belt
We cannot float out of our seats
It's so enormously frightening
When our tail reaches superheat
Another timezone
A change of season
It is turning dark again
We're getting ready for yet
Another orbit around our planet
It is time for the galactic cruise
To come to an end
One last view on the world
And the time we have spend
We are sitting in a chair
Sitting in a chair
Sitting in a chair",get get sit fasten can float reach turn get come spend sit sit sit,brainwave activity craft air light chair belt seat tail superheat timezone change season orbit planet time cruise end view world time chair chair chair,so enormously when again yet,brainwave activity craft air get dark get light sit chair fasten belt float seat enormously frightening tail reach superheat timezone change season turn dark get ready orbit planet time galactic cruise come end view world time spend sit chair sit chair sit chair,103,70
44,"There's a Long, Long Trail",['Sons of the Pioneers'],"Nights are growing lonely,
Days are very long;
I'm a-growing weary
Only list'ning for your song.
Old remembrances are thronging
Thro' my memory,
Thronging till it seems
The world is full of dreams,
Just to call you back to me.

There's a long, long trail a-winding
Into the land of my dreams,
Where nightingales are singing
And a white moon beams:
There's a long, long night of waiting
Until my dreams all come true;
Till the day when I'll be going down
That long, long trail with you.

All night long I hear you calling,
Calling sweet and low;
Seem to hear your footsteps falling
Ev'ry where I go.
Tho' the road between us stretches
Many a weary mile,
Somehow I forget
That you're not with me yet
When I think I see you smile.

There's a long, long trail a-winding
Into the land of my dreams,
Where nightingales are singing
And a white moon beams:
There's a long, long night of waiting
Until my dreams all come true;
Till the day when I'll be going down
That long, long trail with you.",grow grow list'ne throng throng seem call wind singe wait come will go hear call call seem hear fall go stretch forget think see smile wind singe wait come will go,night day song remembrance memory world dream trail land dream nightingale moon beam night dream day trail night footstep tho road mile trail land dream nightingale moon beam night dream day trail,very only just back where when down that long where somehow when where when down that,night grow lonely day long grow weary list ne song old remembrance throng Thro memory throng till world dream long long trail wind land dream nightingale singe white moon beam long long night wait dream come true till day go long long trail night long hear call call sweet low hear footstep fall Ev ry tho road stretch weary mile forget think smile long long trail wind land dream nightingale singe white moon beam long long night wait dream come true till day go long long trail ,183,101
45,"Pack Up Your Troubles in Your Old Kit-Bag, and Smile, Smile, Smile",['Nathan Lay'],"Pack up your troubles in your old kit-bag
And smile, smile, smile
While you've a lucifer to light your fag
Smile, boys, that's the style!
What's the use of worrying?
It never was worthwhile
So pack up your troubles in your old kit-bag
And smile, smile, smile

Pack up your troubles in your old kit-bag
And smile, smile, smile
While you've a lucifer to light your fag
Smile, boys, that's the style!
What's the use of worrying?
It never was worthwhile
So pack up your troubles in your old kit-bag
And smile, smile, smile",pack smile smile smile light worry pack smile smile smile pack smile smile smile light worry pack smile smile smile,trouble kit bag lucifer fag smile boy style use trouble kit bag trouble kit bag lucifer fag smile boy style use trouble kit bag,never never,pack trouble old kit bag smile smile smile lucifer light fag smile boy style use worry worthwhile pack trouble old kit bag smile smile smile pack trouble old kit bag smile smile smile lucifer light fag smile boy style use worry worthwhile pack trouble old kit bag smile smile smile,94,32
46,On the Road to Home Sweet Home,"['Grand Dominion Jazz Band', 'Bob Jackson', 'Gerry Green', 'Jim Armstrong', 'Bob Pelland', 'Jim Marsh', 'Mike Duffy', 'Mike McCombe']","Somewhere the stars are gleaming, somewhere the Moon shines bright
Somewhere the boys are dreaming and through the weary night
To ev'ry heart that's lonely there comes a vision fair
Just a picture of Home Sweet Home and a loved one waiting there

There's a window light a-burning for someone out there
There's a heart that's ever yearning and a head bowed down in prayer
There's a loving hand to guide him where e're he may roam
Back again to peaceful valley on the road to Home Sweet Home

Somewhere the day is breaking, somewhere the bugle calls
Somewhere a heart is aching, somewhere a teardrop falls
But there's a smile behind it, hope whispers, ""Don't you sigh""
It's a long way to Home Sweet Home, but we'll get there bye and bye

There's a window light a-burning for someone out there
There's a heart that's ever yearning and a head bowed down in prayer
There's a helping hand to guide him where e're he may roam
Back again to peaceful valley on the road to Home Sweet Home",gleam shine dream come love wait yearn bow guide may roam break call ache fall sigh will bye yearn bow help guide may roam,star boy night heart vision picture window light burning heart head prayer hand valley road day bugle heart teardrop smile hope whisper way window light burning heart head prayer hand valley road,somewhere somewhere somewhere just there out there ever where back again somewhere somewhere somewhere somewhere there out there ever where back again,star gleam Moon shine bright boy dream weary night ev ry heart lonely come vision fair picture Home Sweet Home love wait window light burning heart yearn head bow prayer loving hand guide e re roam peaceful valley road Home Sweet Home day break bugle call heart ache teardrop fall smile hope whisper sigh long way Home Sweet Home bye bye window light burning heart yearn head bow prayer help hand guide e re roam peaceful valley road Home Sweet Home,179,90
47,I'm Always Chasing Rainbows - Hazbin Hotel Version,['Sierra Nelson'],"I'm always chasing rainbows
Watching clouds drifting by
My schemes are just like all my dreams
Ending in the sky
Some fellows look and find the sunshine
I always look and find the rain
Some fellows make a winning sometime
I never even make a gain, believe me
I'm always chasing rainbows
Waiting to find a little bluebird in vain
Some fellows look and find the sunshine
But I always look and find the rain
Some fellows make a winning sometime
I never even make a gain, believe me
I'm always chasing rainbows
Waiting to find a little bluebird in vain",chase watch drift end look find look find make win make believe chase wait find look find look find make win make believe chase wait find,rainbow cloud scheme dream sky fellow sunshine rain fellow gain rainbow bluebird fellow sunshine rain fellow gain rainbow bluebird,always just always sometime never even always always sometime never even always,chase rainbow watch cloud drift scheme like dream end sky fellow look find sunshine look find rain fellow win gain believe chase rainbow wait find little bluebird vain fellow look find sunshine look find rain fellow win gain believe chase rainbow wait find little bluebird vain,101,43
48,Danny Boy,['The Irish Tenors'],"O Danny boy, the pipes, the pipes are calling
From glen to glen and down the mountainside
The summer's gone and all the roses dying
It's you, it's you must go and I must bide

But come ye back when summer's in the meadow
Or when the valley's hushed and white with snow
'Tis I'll be here in sunshine or in shadow
O Danny boy, O Danny boy, I love you so

And when you come and all the flowers are dying
If I am dead, as dead I well may be
You'll come and find the place where I am lying
And kneel and say an Ave there for me

And I shall hear, though soft your tread above me
And all my grave shall warmer, sweeter be
For you will bend and tell me that you love me
And I shall sleep in peace until you come to me",call go die must go must bide come will love come die may will come find lie kneel say shall hear shall will bend tell love shall sleep come,boy pipe pipe mountainside summer rose summer meadow valley snow sunshine shadow boy boy flower place tread grave sweeter peace,when when here so when as well where there,o Danny boy pipe pipe call glen glen mountainside summer go rose die bide come ye summer meadow valley hushed white snow Tis sunshine shadow o Danny boy o Danny boy love come flower die dead dead come find place lie kneel Ave shall hear soft tread grave shall warm sweeter bend tell love shall sleep peace come,151,90
49,Love's Old Sweet Song,['John McCormack'],"Once in the dear dead days beyond recall.
When on the world the mists began to fall,
Out of the dreams that rose in happy throng
Low to our hearts love sang an old sweet song
And in the dusk where fell the firelight gleam
Softly it wove itself into our dream
Just a song at twilight
When the lights are low,
And the flickering shadows
Softly come and go
Though the heart be weary,
Sad the day and long,
Still to us at twilight comes love's old song
Comes love's old sweet song.
Even today we hear love's song of yore
Deep in our hearts it dwells forever more
Footsteps may falter, weary grows our way
Still we can hear it at the close of day
So till the end when life's dim shadows fall
Love will be found the sweetest song of all.
Just a song at twilight
When the lights are low,
And the flickering shadows
Softly come and go
Though the heart be weary,
Sad the day and long,
Still to us at twilight comes love's old song
Comes love's old sweet song.",begin fall rise sing fall wove come go come come hear dwell may falter grow can hear fall will find come go come come,day recall world mist dream heart love song dusk gleam dream song twilight light flickering shadow heart sad day twilight love song love song today love song yore heart footstep way close day end life shadow song song twilight light flickering shadow heart sad day twilight love song love song,once when where softly just when softly long still even forever still so when just when softly long still,dear dead day recall world mist begin fall dream rise happy throng low heart love sing old sweet song dusk fall firelight gleam softly wove dream song twilight light low flickering shadow softly come heart weary sad day long twilight come love old song come love old sweet song today hear love song yore Deep heart dwell forever footstep falter weary grow way hear close day till end life dim shadow fall Love find sweet song song twilight light low flickering shadow softly come heart weary sad day long twilight come love old song come love old sweet song ,187,97
50,Lucky Lindy,['Irving Kaufman'],"From coast to coast, we all can boast and sing a toast to one
Who's made a name
By being game.
He was born with wings as great as any bird that flies
A lucky star
Led him afar!

cho: Lucky Lindy! Up in the sky
Fair or windy, he's flying high.
Peerless, fearless --- knows every cloud
The kind of a son makes a mother feel proud!
Lucky Lindy! Flies all alone
In a little plane all his own,
Lucky Lindy shows them the way
And he's the hero of the day.

Just like a child, he simply smiled while we went wild with fear
That Yankee lad!
The world went mad!
Everywhere we prayed for him to safely cross the sea
And he arrived
In gay Par-ee!",can boast sing make bear fly lead fly know make feel show smile go go pray cross arrive,coast coast toast name game wing bird star cho sky windy peerless fearless cloud kind son mother fly plane way hero day child fear lad world sea,as afar up all alone just simply everywhere safely,coast coast boast sing toast game bear wing great bird fly lucky star lead afar cho lucky Lindy sky Fair windy fly high peerless fearless know cloud kind son make mother feel proud Lucky Lindy fly little plane Lucky Lindy show way hero day like child simply smile go wild fear Yankee lad world go mad pray safely cross sea arrive gay Par ee ,129,101
51,A Precious Little Thing Called Love,['Irving Kaufman'],"Why does my heart miss a beat
At some footsteps on the street
It's a precious little thing called love

Why am I content alone
When I know someone will phone
It's a precious little thing called love

I see a day in June, a wedding tune
A honeymoon cruise
Friends I know who will throw
Some rice and old shoes

What's the one thing makes me say
Heaven's just across the way
It's a precious little thing called love

(Instrumental Break)

I was on my way to Dr. Cupid
I was all upset, I was in doubt
Suddenly I laughed with glee
There was nothing wrong with me
For I guessed what it was all about

Oh, nunna-nunna, oh, nunna-nunna-nunna
I do, I do, I do-do-do
That precious thing called love

It's so hard to concentrate
I don't even know the date
It's a precious little thing that they call love

I see a day in June, a wedding tune
A honeymoon cruise
Friends that I know who will then throw
Rice and old shoes

What's the one thing makes me say
Heaven's just across the way
It's that precious little thing called love

That's all!",miss call know will phone call see know will throw make say call laugh guess call concentrate know call see know will throw make say call,heart beat footstep street thing love content thing love day wedding tune honeymoon cruise friend rice shoe thing way thing love way doubt thing love date thing love day wedding tune honeymoon cruise shoe thing way thing love,why why alone when just all suddenly so even then just,heart miss beat footstep street precious little thing call love content know phone precious little thing call love day June wedding tune honeymoon cruise friend know throw rice old shoe thing make Heaven way precious little thing call love instrumental Break way Dr Cupid upset doubt suddenly laugh glee wrong guess oh nunna nunna oh nunna nunna nunna precious thing call love hard concentrate know date precious little thing love day June wedding tune honeymoon cruise Friends know throw Rice old shoe thing make Heaven way precious little thing call love ,197,95
52,Masculine Women! Feminine Men!,['Irving Kaufman'],"Hey! Hey! Women are going mad, today!
Hey! Hey! Fellers are just as bad, I'll say!
Go anywhere, just stand and stare,
You'll say they're bugs when you look at the clothes they wear.

Masculine Women, Feminine Men,
which is the rooster which is the hen?
It's hard to tell 'em apart today.
And SAY...
Sister is busy learning to shave,
Brother just loves his permanent wave,
It's hard to tell 'em apart today.
HEY! HEY!
Girls were girls and boys were boys when I was a tot,
Now we don't know who is who or even whatÕs what.
Knickers and trousers, baggy and wide,
Nobody knows who's walking inside.
Those Masculine Women, Feminine Men

Masculine Women. Feminine Men
which is the rooster which is the hen?
It's hard to tell 'em apart today.
And SAY...
Auntie is smoking, rolling her own,
Uncle is always buying cologne.
It's hard to tell 'em apart today.
HEY! HEY!
You go and give your girl a kiss in the hall,
But instead you find you're kissing her brother Paul.
Mama's got a sweater up to her chin,
Papa's got a girtle holding him in.
Those Masculine Women, Feminine Men

Stop, Look, Listen and you'll agree... with me.
Things are not what they used to be. you'll see.
You say hello to Uncle Joe,
Then look again and you find it's your Aunti Flo.
Masculine Women, Feminine Men
which is the rooster which is the hen?
It's hard to tell 'em apart today.
And SAY...
Wifey is playing billiards and pool,
Hubby is dressing kiddies for school.
It's hard to tell 'em apart today.
HEY! HEY!
Ever since the Prince of Wales in dresses was seen,
What does he intend to be the King or the Queen?
Grandmother buys those tailor-made clothes,
Grandfather tries to smell like a rose.
Those Masculine Women, Feminine Men",go will say go stand stare will say look wear tell learn shave love tell know know walk tell smoke roll buy tell go give find kiss get get hold stop look listen will agree use will see say look find tell play dress tell see intend buy make try smell,woman today feller bug clothe rooster hen today brother wave today girl girl boy boy tot knicker trouser baggy rooster hen today cologne today girl kiss hall brother sweater chin girtle thing rooster hen today billiard pool hubby kiddy school today dress queen tailor clothe rose,just as anywhere just when apart just apart when now even inside apart always apart instead then again apart apart ever,hey hey woman go mad today hey hey feller bad stand stare bug look clothe wear Masculine Women Feminine Men rooster hen hard tell em apart today Sister busy learn shave brother love permanent wave hard tell em apart today hey hey girl girl boy boy tot know what s knicker trouser baggy wide know walk inside Masculine Women Feminine Men Masculine Women Feminine Men rooster hen hard tell em apart today Auntie smoke roll Uncle buy cologne hard tell em apart today hey hey girl kiss hall instead find kiss brother Paul Mama get sweater chin Papa get girtle hold Masculine Women Feminine Men stop look listen agree thing hello Uncle Joe look find Aunti Flo Masculine Women Feminine Men rooster hen hard tell em apart today Wifey play billiard pool hubby dress kiddy school hard tell em apart today hey hey Prince Wales dress see intend King queen Grandmother buy tailor clothe Grandfather try smell like rose Masculine Women Feminine Men,310,172
53,Tonight's My Night With Baby,['Irving Kaufman'],"I looked in my little red book
And I found I had a date
At half past eight
I can't be late!
Look me over
How do I look?
Now tell me
Am I there?
Tell me on the square
Could I make anyone care?
I comb my hair
Brush my hat
I even wash
My dog and cat!
Tonight's my night with baby
The onions that
I like so much
For weeks I haven't
Dared to touch!
Tonight's my night with baby
Now I call sweetie ""baby""
And here's the reason why
Every time we cuddle
It works just like a lullaby!
I hear the parson in the hall
For we'd be there if I should fall!
Tonight's my night with baby
Feels just like I'm walkin' on wheels
I feel that I could fly!
Look in my eye
And you'll see why!
Just had rubber
Put on my heels
I've no time to lose!
Do your duty, shoes!
I'm run 'way from the blues!
If she says ""yes""
Then I'll say ""yes""
If she says ""no""
I'll still say ""yes""!
Tonight's my night with baby
And If she says ""do""
I'll say ""do""
If she says ""don't""
I'll do say ""do"", ha!
Tonight's my night with baby
We'll move to the north pole
I know that we're not wrong
You know, at the north pole
The nights up there are six months long!
I guess she's nice, I hope I'm right
But if I'm wrong I'll know tonight!
Tonight's my night with baby
I got my ma
Got my pa
I put 'em on my motor car!
Tonight's my night with baby
And I said to my driver, ""Jack
Just drive and drive and don't come back!""
'Cause tonight's my night with baby
Say, we've seen every movie
We've seen every play
We gotta have amusement
But we want it in a different way!
I fixed the lights at half past ten
They'll all blow out, oh boy, and then
Tonight's my night with baby!",look find can look look tell tell Could make care comb wash like dare touch call cuddle work hear 'd should fall feel walkin feel could fly look will see Put lose run say will say say will say say will say say will say will move know know guess hope will know got put say drive drive come say see see get want fix will blow,book date half hair hat dog cat tonight night baby onion week tonight night baby sweetie baby reason time lullaby parson hall tonight night baby wheel eye rubber heel time duty shoe way blue tonight night baby tonight night baby north pole north pole night month tonight tonight night baby ma pa motor car tonight night baby driver tonight night baby movie play amusement way light half night baby,how now there even so much now here why just there just why just then still up just back then,look little red book find date half past late look look tell tell square care comb hair Brush hat wash dog cat tonight night baby onion like week dare touch tonight night baby sweetie baby reason time cuddle work like lullaby hear parson hall fall tonight night baby feel like walkin wheel feel fly look eye rubber heel time lose duty shoe run way blue say yes yes say yes tonight night baby say say ha tonight night baby north pole know wrong know north pole night month long guess nice hope right wrong know tonight tonight night baby got ma Got pa em motor car tonight night baby say driver Jack drive drive come because tonight night baby see movie see play get to amusement want different way fix light half past blow oh boy Tonight night baby ,337,192
