,rating,songName,artistName,genre,lyrics
44,49.5,Supalonely,"['BENEE', 'Gus Dapperton']","['nz pop', 'pop', 'bedroom pop', 'indie pop', 'indie poptimism']","[Chorus: BENEE]
I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

[Verse 1: BENEE]
Water pouring down from the ceiling
I knew this would happen, still hard to believe it
Maybe I'm dramatic, I don't wanna seem it
I don't wanna panic

[Pre-Chorus: BENEE]
I'm a sad girl in this big world, it's a mad world
All of my friends know what's happened, you're a bad thing (Ah)

[Chorus: BENEE]
I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

[Post-Chorus: BENEE]
La-la-la-la, la-la-la-la
Lonely (I'm a lonely bitch)
La-la-la-la, la-la-la-la
Lonely (Super lonely)

[Verse 2: BENEE & Gus Dapperton]
Now I'm in the bathtub cryin'
Think I'm slowly sinking
Bubbles in my eyes now
Maybe I'm just dreamin'
Now I'm in the sad club
Just tryna get a back rub (Lonely)

[Pre-Chorus: BENEE with Gus Dapperton]
I'm a sad girl in this big world, it's a mad world
All of my friends know what's happened, you're a bad thing

[Chorus: BENEE]
I know I fucked up (Fucked up), I'm just a loser (Loser)
Shouldn't be with ya (With ya), guess I'm a quitter (Quitter)
While you're out there drinkin' (Drinkin'), I'm just here thinkin' (Thinkin')
'Bout where I should've been (Where I should've been)
I've been lonely, mmh, ah, yeah (Woah)

[Post-Chorus: BENEE]
La-la-la-la (Woo), la-la-la-la
Lonely (I'm a lonely bitch)
La-la-la-la, la-la-la-la
Lonely (Super lonely)

[Bridge: Gus Dapperton]
I loathe romancing in itself, yeah, I'd be damned to try
I'm only dancin' by myself, so I don't slam my Irish buck
Compostable cups, B-B-BENEE, I can't stress this enough
I would hate to mess things up, but my boogie still stays restless as fuck, yeah

[Chorus: BENEE & Gus Dapperton, BENEE]
I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

[Post-Chorus: BENEE]
La-la-la-la, la-la-la-la
Lonely (I'm a lonely bitch)
La-la-la-la, la-la-la-la
Lonely (Super lonely)

[Outro: BENEE]
La-la-la-la, la-la-la-la (I've been lonely, I've been lonely)
Lonely (I've been lonely, by the way)
La-la-la-la, la-la-la-la
Lonely (I've been lonely)"
45,49.5,Señorita,"['Shawn Mendes', 'Camila Cabello']","['canadian pop', 'pop', 'post-teen pop', 'viral pop', 'dance pop', 'pop', 'post-teen pop']","[Chorus: Camila Cabello]
I love it when you call me señorita
I wish I could pretend I didn't need ya
But every touch is ooh-la-la-la
It's true, la-la-la
Ooh, I should be runnin'
Ooh, you keep me coming for ya

[Verse 1: Shawn Mendes]
Land in Miami
The air was hot from summer rain
Sweat drippin' off me
Before I even knew her name, la-la-la
It felt like ooh-la-la-la, yeah, no
Sapphire moonlight
We danced for hours in the sand
Tequila Sunrise
Her body fit right in my hands, la-la-la
It felt like ooh-la-la-la, yeah

[Chorus: Camila Cabello & Shawn Mendes, Camila Cabello]
I love it when you call me señorita
I wish I could pretend I didn't need ya
But every touch is ooh-la-la-la
It's true, la-la-la
Ooh, I should be runnin'
Ooh, you know I love it when you call me señorita
I wish it wasn't so damn hard to leave ya
But every touch is ooh-la-la-la
It's true, la-la-la
Ooh, I should be runnin'
Ooh, you keep me coming for ya

[Verse 2: Camila Cabello with Shawn Mendes]
Locked in the hotel
There's just some things that never change
You say we're just friends
But friends don't know the way you taste, la-la-la (La, la, la)
'Cause you know it's been a long time coming
Don't ya let me fall, oh
Ooh, when your lips undress me, hooked on your tongue
Ooh, love, your kiss is deadly, don't stop

[Chorus: Both, Camila Cabello & Shawn Mendes]
I love it when you call me señorita
I wish I could pretend I didn't need ya
But every touch is ooh-la-la-la
It's true, la-la-la
Ooh, I should be runnin'
Ooh, you know I love it when you call me señorita
I wish it wasn't so damn hard to leave ya (So damn hard to leave ya)
But every touch is ooh-la-la-la
It's true, la-la-la (True la-la)
Ooh, I should be runnin'
Ooh, you keep me coming for ya

[Outro: Both, Shawn Mendes & Camila Cabello]
All along, I've been coming for ya (For you)
And I hope it meant something to you (Oh)
Call my name, I'll be coming for ya (Coming for you)
Coming for ya (Coming for you)
For ya
For ya (Oh, she loves it when I call)
For ya
Ooh, I should be runnin'
Ooh, you keep me coming for ya"
46,49.5,One Beer,"['HIXTAPE', 'HARDY', 'Lauren Alaina', 'Devin Dawson']","['contemporary country', 'country pop', 'contemporary country', 'contemporary country', 'country', 'country dawn', 'country road', 'contemporary country', 'country pop', 'modern country rock']","[Verse 1: HARDY]
17 in a small town
Weak knees in a CVS
Door locked in the bathroom
What's it gonna be waitin' on that test?
Never thought that they'd be
Puttin' those life plans on the shelf
A couple American babies raisin' one up their self

[Chorus: All]
One beer turns into a lit cigarette
Burnin' into a two beer buzz
Three beers turns into five and six
Then a love drunk kiss in the back of that truck
Just like that, everything rearranges
Life changes out of the blue
It's just a Bud Light, but ain't it funny
What one beer can turn into?

[Verse 2: Devin Dawson & Lauren Alaina]
Sesame Street on the TV
A race car rollin' on a cardboard bridge
Crayon stick figure family
Stuck right there front center on the fridge
Flash back to two pink lines
A whole bunch of prayin' and doubtin'
Felt like the end of the world
Now the world don't spin without 'em (Hey, yeah)
Oh, 'cause

[Chorus: All & Lauren Alaina]
One beer turns into a lit cigarette
Burnin' into a two beer buzz
Three beers turns into five and six
Then a love drunk kiss in the back of that truck
(In the back of that truck)
Just like that, everything rearranges
Life changes out of the blue
It's just a Bud Light, but ain't it funny
What one beer can turn into?

[Bridge: HARDY & Lauren Alaina]
A boy and a girl and a three on the tree
K-I-S-S-I-N-G
First comes lust, then the shotgun marriage
Six months later come a baby in a carriage
You know what, y'all? You know what, y'all?
The whole thing started with some alcohol
The whole thing started with some alcohol (Hey, yeah)

[Chorus: All & HARDY]
One beer turns into a lit cigarette
Burnin' into a two beer buzz (Into a two beer buzz)
Three beers turns into five and six
Then a love drunk kiss in the back of that truck
Just like that, everything rearranges
Life changes out of the blue
It's just a Bud Light, but ain't it funny
What one beer can turn into?

[Bridge: All, Lauren Alaina, HARDY & Lauren Alaina, HARDY]
A boy and a girl and a three on the tree
K-I-S-S-I-N-G (Oh)
First comes lust, then the shotgun marriage
Six months later come a baby in a carriage
That's not all (Nah), that's not all (Nah)
Here we go again, drinkin' alcohol, yeah"
47,49.666666666666664,ily,"['Surf Mesa', 'Emilee']",[],"[Chorus]
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say
I love you

[Drop]
I love you, baby

[Chorus]
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say
I love you

[Drop]
I love you, baby

[Chorus]
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say
I love you

[Drop]
I love you, baby

[Chorus]
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say
I love you, baby, and if it's quite all right
I need you, lately, to warm these lonely nights
I love you, baby
Trust in me when I say"
48,49.666666666666664,Life Is Good,"['Future', 'Drake']","['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']","[Part I]

[Chorus: Drake]
Workin' on a weekend like usual
Way off in the deep end like usual
Niggas swear they passed us, they doin' too much
Haven't done my taxes, I'm too turnt up
Virgil got a Patek on my wrist goin' nuts
Niggas caught me slippin' once, okay, so what?
Someone hit your block up, I'd tell you if it was us
Manor house in Rosewood, this shit too plush

[Verse: Drake]
Say my days are numbered, but I keep wakin' up
Know you see my texts, baby, please say some
Wine by the glass, your man a cheapskate, huh?
Niggas gotta move off my release day, huh
Bitch, this is fame, not clout
I don't even know what that's about, watch your mouth
Baby got a ego twice the size of the crib
I can never tell her shit, it is what it is (What)
Said what I had to and did what I did (Ayy)
Never turn my back on FBG, God forbid
Virgil got the Patek on my wrist doin' front flips
Givin' you my number, but don't hit me on no dumb shit

[Chorus: Drake]
Workin' on a weekend like usual
Way off in the deep end like usual (Like usual)
Niggas swear they passed us, they doin' too much
Haven't done my taxes, I'm too turnt up
Virgil got a Patek on my wrist goin' nuts
Niggas caught me slippin' once, okay, so what?
Someone hit your block up, I'd tell you if it was us
Manor house in Rosewood, this shit too plush

[Interlude: Future]
It's cool, man, got red bottoms on
Life is good, you know what I mean? Like

[Part II]

[Chorus: Future]
Yeah, hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain and Audemars-ed the bitch, woo
Dropped three dollars on a ring, cost a Bentley truck, lil' bitch, woo
I was in the trap servin' cocaine, I ain't been the same since, woo

[Verse 1: Future]
Granny, she was standin' right there while I catch a play on a brick, woo
I make them lil' niggas go haywire, Taliban in this bitch, woo
I done been down bad in them trenches, had to ride with that stick, woo
Who gave you pills? Who gave you that dust? Pluto sent you on a lick, woo
Too many convicts that roll with me to play in this shit, woo
I'm tryna avoid nonsense, get Osama spray in this bitch, woo
They at the candlelight lightin' it up, nigga, anybody can get it, woo
I'm on a PJ lightin' it up, Backwood full of sticky, woo
I'm tryna tote that Draco in London and it's extended, woo
They gotta stretch a nigga out, we gon' die for this shit, woo
Yeah, I ride for my niggas, I lie to my bitch, woo
We some poor, high-class niggas, made it, we rich, yeah
I was at the bando, got a penthouse for a closet, woo
It's like a chandelier on my neck, my wrist, woo
I got pink toes that talk different languages, woo
Got Promethazine in my blood and Percocet, yeah

[Chorus: Future]
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain and Audemars-ed the bitch, woo
Dropped three dollars on a ring, cost a Bentley truck, lil' bitch, woo
I was in the trap servin' cocaine, I ain't been the same since, woo

[Verse 2: Future]
Racks by the ton, I call up Serena
I go tremendo for new fettuccine
All fact though, carat the pinky
All fact though, we ordered the Fiji
I'm in the loop with the voo, I'm in the loop with the woo, which one you workin'?
I'll put your face on the news, I'll put the pussy on the shirt after I murk it
Then make 'em go shoot up the hearse, cost me a quarter bird, nigga, it's worth it
And you a maniac, a fuckin' alien, how you splurgin'?
Got that kitty cat, I'm havin' fun with that, goin' Birkin

[Chorus: Future]
Yeah, hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain and Audemars-ed the bitch, woo
Dropped three dollars on a ring, cost a Bentley truck, lil' bitch, woo
I was in the trap servin' cocaine, I ain't been the same since, woo

[Outro: Future]
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, yeah
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, uh
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch"
49,51.0,Be A Light,"['Thomas Rhett', 'Reba McEntire', 'Hillary Scott', 'Chris Tomlin', 'Keith Urban']","['contemporary country', 'country', 'country road', 'modern country rock', 'contemporary country', 'country', 'country dawn', 'oklahoma country', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship', 'australian country', 'australian pop', 'contemporary country', 'country', 'country road']","[Verse 1: Thomas Rhett]
In a time full of war, be peace
In a time full of doubt, just believe
Yeah, there ain't that much difference between you and me
In a time full of war, be peace

[Chorus: Thomas Rhett]
In a world full of hate, be a light
When you do somebody wrong, make it right
Don't hide in the dark, you were born to shine
In a world full of hate, be a light

[Post-Chorus: Thomas Rhett]
La-la-la, la, la, la, la

[Verse 2: Keith Urban & Chris Tomlin]
In a place that needs change, make a difference
In a time full of noise, just listen
'Cause life is but a breeze, better live it
In a place that needs a change, make a difference

[Chorus: Reba McEntire & Hillary Scott]
In a world full of hate, be a light
When you do somebody wrong, make it right
Oh, don't hide in the dark, you were born to shine
In a world full of hate, be a light

[Post-Chorus]
La-la-la, la, la, la, la
La-la-la, la, la, la, la
La-la-la, la, la, la, la
La-la-la, la, la, la, la

[Verse 3: Thomas Rhett, Hillary Scott, Chris Tomlin, Reba McEntire]
In a race that you can't win, slow it down
Yeah, you only get one go around
'Cause the finish line is six feet in the ground
In a race you can't win, just slow it down

[Chorus: Thomas Rhett, Hillary Scott, Keith Urban, Reba McEntire, & Chris Tomlin]
In a world full of hate, be a light (Oh)
When you do somebody wrong, make it right (Make it right)
Don't hide in the dark (Don't hide in the dark), you were born to shine
In a world full of hate, be a light

[Outro: Thomas Rhett]
Yeah, it's hard to live in color
When you just see black and white
In a world full of hate, be a light"
50,52.0,After Party,['Don Toliver'],"['rap', 'trap']","[Chorus]
Okay, I pull up, hop out at the after party
You and all your friends, yeah, they love to get naughty
Sippin' on that Henn', I know you love that Bacardi (Sonny Digital)
1942, I take you back in that 'Rari
Okay, I pull up, hop out at the after party
You and all your friends, yeah, they love to get naughty
Sippin' on that Henn', I know you love that Bacardi
1942, I take you back in that 'Rari

[Verse 1]
Switchin' lanes and I'm seein' lights, you know I watch the curb
Smokin' weed, you know I'm gettin' high, you know it calm my nerves
Trappin' hard, pumpin' non-stop, the bag I had to earn
You can try, but you might fail again, you know you never learn

[Pre-Chorus]
Came in with a bottle, I was trippin'
And I took a couple shots and now I'm dizzy
It got me burning up, burning up
Insides burning up, burning up (Yeah)

[Chorus]
Okay, I pull up, hop out at the after party
You and all your friends, yeah, they love to get naughty
Sippin' on that Henn', I know you love that Bacardi
1942, I take you back in that 'Rari
Okay, I pull up, hop out at the after party
You and all your friends, yeah, they love to get naughty
Sippin' on that Henn', I know you love that Bacardi
1942, I take you back in that 'Rari

[Verse 2]
Uh, poppin' meds (Uh) out in the meadows (Yeah)
She like a little red (Uh), in her stilettos (Yeah)
Anytime you live (Uh) out in the ghetto (Yeah)
You try to duck the feds (Uh), they need to let go

[Pre-Chorus]
Came in with a bottle, I was trippin'
And I took a couple shots, it got me dizzy
It got me burning up, burning up
Insides burning up, burning up (Yeah)

[Chorus]
Okay, I pull up, hop out at the after party
You and all your friends, yeah, they love to get naughty
Sippin' on that Henn', I know you love that Bacardi
1942, I take you back in that 'Rari
Okay, I pull up, hop out at the after party
You and all your friends, yeah, they love to get naughty
Sippin' on that Henn', I know you love that Bacardi
1942, I take you back in that 'Rari

[Outro]
Okay, I pull up— (Okay, I pull up)
Okay, I pull up— (Okay, I pull up)
Okay, I pull up (Okay, I pull up), hop out at the after party
Okay, I pull up (Okay, I pull up), hop out at the after party
Okay, I pull up (Okay, I pull up), hop out at the after party
Okay, I pull up (Okay, I pull up), hop out at the after party"
51,52.0,GO,"['The Kid LAROI', 'Juice WRLD']","['australian hip hop', 'pop rap', 'rap', 'trap', 'vapor trap', 'chicago rap', 'melodic rap']","[Chorus: The Kid LAROI]
Okay, go, go, go
She always be talking like she know, know, know
I told her don't ever leave me 'lone, 'lone, 'lone
I guess I'm accident-prone, prone, prone
Prone, prone, prone, oh
Go, go, go
She always be talking like she know, know, know
I told her don't ever leave me 'lone, 'lone, 'lone
I guess I'm accident-prone, prone, prone
Prone, prone, prone, oh

[Verse 1: The Kid LAROI]
I don't know no better (I don't)
I just wan' get into things, I just want mine better (Nah)
You fuck up my brain, you don't know no better, yeah (Okay)
Wish I knew you better, shit, but I don't know no better
So I keep doing what I know best, yeah
You're really good at fucking with me, girl, I'll give it to you (I will)
But I am out here doing this for me and not for you
I done fucked around and got attached, damn, I'm so with you
I don't know what to do, I don't know what to

[Pre-Chorus: The Kid LAROI]
And I should slide for you
And that's my biggest problem, in denial 'bout you
Tonight, I'll go open up the night for you
Probably die for you, fuck around and lie for you
Probably cry for you

[Chorus: The Kid LAROI]
Okay, go, go, go
She always be talking like she know, know, know
I told her don't ever leave me 'lone, 'lone, 'lone
I guess I'm accident-prone, prone, prone
Prone, prone, prone, oh
Go, go, go
She always be talking like she know, know, know
I told her don't ever leave me 'lone, 'lone, 'lone
I guess I'm accident-prone, prone, prone
Prone, prone, prone, oh

[Verse 2: Juice WRLD]
Woah, woah, woah
Perky with the lean, it got me slow, slow, slow
And yeah, I know I made a few mistakes before
But you know I ain't fucking with these hoes no more
Won't let go, I'm the type to show you that you're too special
Please don't be the type to hate the things I do
And I'll ride for you, and I'll die for you
Homicide for you

[Pre-Chorus: The Kid LAROI]
And I should slide for you
And that's my biggest problem, in denial 'bout you
Tonight, I'll go open up the night for you
Probably die for you, fuck around and lie for you
Probably cry for you

[Chorus: The Kid LAROI & Juice WRLD]
Okay, go, go, go
She always be talking like she know, know, know
I told her don't ever leave me 'lone, 'lone, 'lone
I guess I'm accident-prone, prone, prone
Prone, prone, prone, oh
Go, go, go
She always be talking like she know, know, know
I told her don't ever leave me 'lone, 'lone, 'lone
I guess I'm accident-prone, prone, prone
Prone, prone, prone, oh"
52,52.333333333333336,Memories,['Maroon 5'],"['pop', 'pop rock']","[Chorus]
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

[Verse 1]
There's a time that I remember, when I did not know no pain
When I believed in forever, and everything would stay the same
Now my heart feel like December when somebody say your name
'Cause I can't reach out to call you, but I know I will one day, yeah

[Pre-Chorus]
Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy

[Chorus]
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

[Post-Chorus]
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you

[Verse 2]
There's a time that I remember when I never felt so lost
When I felt all of the hatred was too powerful to stop (Ooh, yeah)
Now my heart feel like an ember and it's lighting up the dark
I'll carry these torches for ya that you know I'll never drop, yeah

[Pre-Chorus]
Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy

[Chorus]
Here's to the ones that we got (Oh-oh)
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through (No, no)
Toast to the ones here today (Ayy)
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories (Ayy)
And the memories bring back, memories bring back you

[Post-Chorus]
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo (Ooh, yeah)
Memories bring back, memories bring back you

[Outro]
Yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, no, no
Memories bring back, memories bring back you"
53,52.333333333333336,ROXANNE,['Arizona Zervas'],['pop rap'],"[Intro]
All for the 'Gram
Bitches love the 'Gram
Oh, wait, shit
Brr, brr (Ayy, yeah, yeah, yeah, ayy)
Brr, brr, brr, ayy
Skrrt skrrt
94 don't need no brakes, yeah

[Chorus]
Roxanne, Roxanne
All she wanna do is party all night
Goddamn, Roxanne
Never gonna love me, but it's alright
She think I'm an asshole, she think I'm a player
She keep running back, though, only 'cause I pay up
Roxanne, Roxanne
All she wanna do is party all night

[Verse 1]
Met her at a party in the hills, yeah
She just wanna do it for the thrill, yeah
Shorty drive a poodle with no top (Top, top)
But if I throw this money, she gon' drop, ayy
She don't wait in lines if it's too long
She don't drive the whip unless the roof off
Only wanna call when the cash out
Only take the pic when her ass out

[Pre-Chorus]
She from Malibu, uh, Malibu
If you ain't got a foreign, then she laugh at you, uh
Malibu, uh, Malibu
Spending daddy's money with a attitude

[Chorus]
Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night
Goddamn (Goddamn), Roxanne (Roxanne)
Never gonna love me, but it's alright
She think I'm an asshole, she think I'm a player
She keep running back, though, only 'cause I pay up
Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night

[Interlude]
I just wanna have fun

[Verse 2]
In LA, yeah, got no brakes, yeah
Living fast, Ricky Bobby, shake and bake, yeah
See the chain? Yeah, issa lake, yeah
Swipe the Chase, ooh, now she wanna date, yeah
Straight to Nobu on the coast, ooh
Shorty only like cocaine and Whole Foods
Yeah, snappin' all up on the 'Gram, ass going crazy (Woo)
Now she wanna fuck me in the foreign, goin' 80

[Pre-Chorus]
Up in Malibu, uh, Malibu
If you ain't got a foreign, then she laugh at you, uh
Malibu, uh, Malibu
Spending daddy's money with a attitude

[Chorus]
Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night (All night, yeah)
Goddamn (Goddamn), Roxanne (Roxanne)
Never gonna love me, but it's alright (Alright, yeah)
She think I'm an asshole, she think I'm a player
She keep running back, though, only 'cause I pay up
Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night"
54,53.0,MAMACITA,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']","['dance pop', 'pop', 'pop rap', 'latin', 'puerto rican pop', 'reggaeton', 'trap latino']","[Letra de ""MAMACITA""]

[Intro: Ozuna]
Baby, ven conmigo (Ven conmigo; oh-oh)
Baila (Baila)
La música e' testigo, ya la veo, mamacita (-ta)
Louis Vuitton en su vestido (Su vestido)
Diamante, le gusta cuando al oído yo le digo, eh-eh

[Chorus: will.i.am & Ozuna]
Mamacita, mamacita
Qué bonita (Mamacita)
Eh-oh-oh-oh
Eh-oh-oh-oh
Mamacita, mamacita
Qué bonita (Mamacita)

[Verse 1: Ozuna]
Ella no le baja, nunca tumba (Nunca tumba)
Siempre anda lista pa' la rumba (Pa' la rumba)
Do' amiga' que le secundan (Oh-oh)
Salen y gastan la funda (Ey)
Le gusta sudar el alcohol (Sudar el—)
Sola la pasa mejor (Pasa)
Vestía' de Christian Dior
Siempre llega cuando sale el sol
Dame de lo que yo sé, eh-
Una botella 'e Rosé
Que la shorty tiene sed
Ese booty, mami, la rompe

[Refrain: Ozuna & J.Rey SOUL]
Ella tiene algo que hace que a mí me guste
Ella tiene algo que hace que a mí me guste
I'ma put you in the mix, put you in the mix
Put you in the, put you in the, put you in the mix, eh

[Pre-Chorus: J.Rey SOUL, J.Rey SOUL & will.i.am]
Alright, okay
I'ma love you all kinda ways
Boy, you got me caliente
When you call me ""mamacita""
Alright, uh-huh
Oh, you got me sayin', ""Ooh-la-la""
Ay, Dios mío, oh my God
Call me ""mamacita""

[Chorus: will.i.am & Ozuna]
Mamacita, mamacita
Qué bonita (Mamacita)
Eh-oh-oh-oh
Eh-oh-oh-oh

[Verse 2: will.i.am & Ozuna]
Dame eso, dame beso
Dame tu corazón, dame cuerpo
Mami, when you give me body, I won't let go
You're the best, baby, yup, you special
Damn, baby, I want what you got
First time I seen you, I'm like, ""Who that?""
Dame dulce, dame azúcar
I do what you say, vamos a bailar
'Cause I like the way you move like this (Eh)
I like the way you wind up your hips (Eh)
I like the way you grind and twist it (Eh)
Hot damn, baby, you got me lit

[Refrain: will.i.am & J.Rey SOUL]
When you put me in the mix (Ah), put me in the mix (Ah)
Put me in the, put me in the, put me in the mix
I'ma put you in the mix, put you in the mix
Put you in the, put you in the, put you in the mix, eh

[Pre-Chorus: J.Rey SOUL, J.Rey SOUL & will.i.am]
Alright, okay
I'ma love you all kinda ways
Boy, you got me caliente
When you call me ""mamacita""
Alright, uh-huh
Oh, you got me sayin', ""Ooh-la-la""
Ay, Dios mío, oh my God
Call me ""mamacita""

[Chorus: will.i.am & Ozuna]
Mamacita, mamacita
Qué bonita (Mamacita)
Eh-oh-oh-oh, eh
Eh-oh-oh-oh

[Bridge: Taboo]
Put me in the mix, put me in your vida
Put me on top, ponme arriba
Put me in be', put me in be', put me in between ya
Mami got the fire and I got the gasolina

[Verse 3: apl.de.ap]
Mueve, mami, move it on me (Eh)
Sacúdelo, make me a zombie (Eh)
Girl, make me sweat like wasabi (Eh)
I know I got you wet like tsunami (Eh)
I wanna make you my princesa (Eh)
Where you wanna go? What interests ya? (Eh)
Give you the mundo to impress ya (Eh)
If you're hot, baby, let me undress ya

[Outro: J.Rey SOUL, J.Rey SOUL & will.i.am]
Alright, okay
I'ma love you all kinda ways
Boy, you got me caliente
When you call me ""mamacita""
Alright, uh-huh
Oh, you got me sayin', ""Ooh-la-la""
Ay, Dios mío, oh my God
Call me ""mamacita""
Alright, okay
I'ma love you all kinda ways
Boy, you got me caliente
When you call me ""mamacita""
Alright, uh-huh
Oh, you got me sayin', ""Ooh-la-la""
Ay, Dios mío, oh my God
Call me mamacita"
55,53.0,She's Mine,['Kip Moore'],"['contemporary country', 'country', 'country road', 'modern country rock']","[Verse 1]
Love, I've been looking for a while
Been  close a couple times
Man,  she's hard to find
And towns everywhere along the map
Well, I've traveled there and back
And  I wonder where she's at

[Chorus]
Yeah,  maybe she's in Dallas
Cheering for the Cowboys
Maybe  laying low down in Mexico
I know she loves the sunshine
Yeah, maybe she's in Vegas
At a table dealing Blackjack
Hey,  if you wouldn't mind, if you see her out tonight
Tell her she's mine (Yeah, boy)

[Verse]
Life, it's a crazy ride, isn't it?
And I'm loving every minute
But it'd be better with her in it, yeah

[Chorus]
Maybe she's living in a small town
And she's taught to fear the Bible
But she's got a couple friends that she runs around with
Dancin' with the Devil
Maybe she's sittin' in a café
In a lonely, crowded city
Hey, if you wouldn't mind, if you see her out tonight
Tell her she's mine (Come on)

[Bridge]
Tell her I'm comin', I'm runnin'
Yeah, I'm sorry I'm late
That I want her, I love her
And I just can't wait to meet her someday

[Chorus]
Hell, maybe she's a hippie
Hangin' on the west coast
With flowers in her hair, probably doesn't care
'Bout nothin' but a good time
Maybe she's living up in New York
Working down on Wall Street
Hey, if you wouldn't mind, if you see her out tonight
Tell her she's mine

[Outro]
Yeah, tell her she's mine
Tell her she's mine
Hey, if you wouldn't mind, if you see her out tonight
Tell her she's mine"
